"selected_quarter","fast_ma","ma_diff","signal_estimator","window_regime","treshold_regime","volat_param","m_exit","m_diff","instrument_name","group_data","p_val","tr_cost","stats_mm","stats_mr","stats_fl"
"2024_Q1",85,78,"mean",70,0.44355,27,2.72657,0.49572,"AUD",2,100000,10,-5.34384025328162,23.1615945917959,-5.36076101799116
"2024_Q2",85,78,"mean",70,0.44355,27,2.72657,0.49572,"AUD",2,100000,10,0,-0.870558101777222,0
"2022_Q1",70,70,"median",93,0.10579,12,2.54487,2.43522,"AUD",2,100000,10,-0.715320240106496,0,-0.688928624903276
"2022_Q3",70,70,"median",93,0.10579,12,2.54487,2.43522,"AUD",2,100000,10,-4.9199152898835,3.25872458184718,-4.9199152898835
"2022_Q4",70,70,"median",93,0.10579,12,2.54487,2.43522,"AUD",2,100000,10,0,-1.17107442553842,0
"2023_Q2",70,70,"median",93,0.10579,12,2.54487,2.43522,"AUD",2,100000,10,0,-3.19776740637962,0
"2023_Q4",70,70,"median",93,0.10579,12,2.54487,2.43522,"AUD",2,100000,10,5.23193618039425,-4.50012735067,5.23193618039425
"2024_Q1",70,70,"median",93,0.10579,12,2.54487,2.43522,"AUD",2,100000,10,-5.25150036129497,7.21139098075085,-5.23916289478238
"2024_Q2",70,70,"median",93,0.10579,12,2.54487,2.43522,"AUD",2,100000,10,0,-1.79475400641897,0
"2022_Q1",38,58,"mean",47,0.04201,59,0.88556,0.58008,"XAU",2,100,15,1.64603762250876,-3.90380118504661,1.64603762250876
"2022_Q3",38,58,"mean",47,0.04201,59,0.88556,0.58008,"XAU",2,100,15,-0.289362146658709,-2.54230487655582,-0.289362146658709
"2022_Q4",38,58,"mean",47,0.04201,59,0.88556,0.58008,"XAU",2,100,15,0.519912053626228,-5.13912550786106,0.546698822774544
"2023_Q2",38,58,"mean",47,0.04201,59,0.88556,0.58008,"XAU",2,100,15,-7.54360578173263,4.22612503226588,-7.53388786893147
"2023_Q4",38,58,"mean",47,0.04201,59,0.88556,0.58008,"XAU",2,100,15,5.6647999705827,-7.58643318161669,5.5947084119799
"2024_Q1",38,58,"mean",47,0.04201,59,0.88556,0.58008,"XAU",2,100,15,-4.88980652552298,1.62030068031377,-4.8764556486466
"2024_Q2",38,58,"mean",47,0.04201,59,0.88556,0.58008,"XAU",2,100,15,3.15265820007615,-5.05687394367983,3.15265820007615
"2022_Q1",76,80,"mean",19,0.22783,10,1.63453,0.10189,"XAU",2,100,15,22.1480890619218,-7.87844910328912,6.11037574642403
"2022_Q3",76,80,"mean",19,0.22783,10,1.63453,0.10189,"XAU",2,100,15,-2.17902197177114,-0.0216787942590532,-3.50774012903367
"2022_Q4",76,80,"mean",19,0.22783,10,1.63453,0.10189,"XAU",2,100,15,-1.48094195462091,0,-1.8910663441376
"2023_Q2",76,80,"mean",19,0.22783,10,1.63453,0.10189,"XAU",2,100,15,-4.69631522680431,2.82600507222943,-7.72887310245216
"2023_Q4",76,80,"mean",19,0.22783,10,1.63453,0.10189,"XAU",2,100,15,2.13034195707921,-5.12076435464623,-0.613678270764803
"2024_Q1",76,80,"mean",19,0.22783,10,1.63453,0.10189,"XAU",2,100,15,-5.75619042355739,3.5599043514899,-5.66766494088681
"2024_Q2",76,80,"mean",19,0.22783,10,1.63453,0.10189,"XAU",2,100,15,0.44888385529625,-2.12051869848389,-0.490329968243639
"2022_Q1",96,81,"median",54,0.53868,14,1.78858,2.25357,"XAU",2,100,15,-0.675671705700811,-0.456858261525532,-0.463395665244967
"2022_Q3",96,81,"median",54,0.53868,14,1.78858,2.25357,"XAU",2,100,15,-1.20461125576729,-0.896960319611034,-0.798962594237691
"2022_Q4",96,81,"median",54,0.53868,14,1.78858,2.25357,"XAU",2,100,15,0,-2.3999627791331,0
"2023_Q2",96,81,"median",54,0.53868,14,1.78858,2.25357,"XAU",2,100,15,-3.50356710978426,0.576669966013872,-1.66528021711055
"2023_Q4",96,81,"median",54,0.53868,14,1.78858,2.25357,"XAU",2,100,15,-2.25297900772368,0,-2.0406680702024
"2024_Q1",96,81,"median",54,0.53868,14,1.78858,2.25357,"XAU",2,100,15,-4.69094866250818,5.77307762227475,-4.72624991545434
"2024_Q2",96,81,"median",54,0.53868,14,1.78858,2.25357,"XAU",2,100,15,-0.00789873054264381,-0.565643306265443,-0.0732003454494125
"2022_Q1",91,88,"median",22,0.16602,45,0.99269,1.93351,"XAU",2,100,15,-1.3020793718874,0,-1.38594224098226
"2022_Q3",91,88,"median",22,0.16602,45,0.99269,1.93351,"XAU",2,100,15,-1.18502179200132,-0.126718412963126,-0.822875063337882
"2022_Q4",91,88,"median",22,0.16602,45,0.99269,1.93351,"XAU",2,100,15,0,-2.61750676389726,0
"2023_Q2",91,88,"median",22,0.16602,45,0.99269,1.93351,"XAU",2,100,15,-8.39969413455615,12.3171922847332,-9.00995788479612
"2023_Q4",91,88,"median",22,0.16602,45,0.99269,1.93351,"XAU",2,100,15,0,-0.99203151630451,-0.793971705050644
"2024_Q1",91,88,"median",22,0.16602,45,0.99269,1.93351,"XAU",2,100,15,0,-0.593983969978572,0
"2024_Q2",91,88,"median",22,0.16602,45,0.99269,1.93351,"XAU",2,100,15,-0.084562323095855,-0.221559870724116,-0.344081857012285
"2022_Q1",12,36,"median",74,0.54953,43,1.51991,0.20685,"XAU",2,100,15,17.428319515835,-7.5936097856177,16.4186199963021
"2022_Q3",12,36,"median",74,0.54953,43,1.51991,0.20685,"XAU",2,100,15,-4.49536684769897,2.94061510264499,-4.49536684769897
"2022_Q4",12,36,"median",74,0.54953,43,1.51991,0.20685,"XAU",2,100,15,-1.49664087229412,-0.598403650440914,-0.722571290524138
"2023_Q2",12,36,"median",74,0.54953,43,1.51991,0.20685,"XAU",2,100,15,-4.13689763916728,1.20727645666105,-4.03333658180558
"2023_Q4",12,36,"median",74,0.54953,43,1.51991,0.20685,"XAU",2,100,15,2.03057943914266,-5.12300840085053,2.64810852662643
"2024_Q1",12,36,"median",74,0.54953,43,1.51991,0.20685,"XAU",2,100,15,0,-1.52329306244779,0
"2024_Q2",12,36,"median",74,0.54953,43,1.51991,0.20685,"XAU",2,100,15,0,-2.73667771618808,0
"2022_Q1",66,20,"median",40,0.44778,3,0.61036,1.00109,"XAU",2,100,15,-5.43222342563217,0,-6.31229971294342
"2022_Q3",66,20,"median",40,0.44778,3,0.61036,1.00109,"XAU",2,100,15,-1.51838779930754,-4.03677788402262,-1.18664437699248
"2022_Q4",66,20,"median",40,0.44778,3,0.61036,1.00109,"XAU",2,100,15,0.133789078304262,-6.51538198967447,0.492765098408559
"2023_Q2",66,20,"median",40,0.44778,3,0.61036,1.00109,"XAU",2,100,15,8.71027859210896,-8.27497771363654,8.59509945165025
"2023_Q4",66,20,"median",40,0.44778,3,0.61036,1.00109,"XAU",2,100,15,-0.452910992869936,-5.56399539284567,-0.320741877331278
"2024_Q1",66,20,"median",40,0.44778,3,0.61036,1.00109,"XAU",2,100,15,-0.210302896909453,-5.20487674770357,-0.475843555335066
"2024_Q2",66,20,"median",40,0.44778,3,0.61036,1.00109,"XAU",2,100,15,28.7187986585195,-11.2525056691087,34.4851218788878
"2022_Q1",81,6,"median",49,0.54121,39,2.2054,1.67938,"XAU",2,100,15,0,0,0
"2022_Q3",81,6,"median",49,0.54121,39,2.2054,1.67938,"XAU",2,100,15,0,0,0
"2022_Q4",81,6,"median",49,0.54121,39,2.2054,1.67938,"XAU",2,100,15,-3.62200704869272,24.7929233313455,-3.77957598467883
"2023_Q2",81,6,"median",49,0.54121,39,2.2054,1.67938,"XAU",2,100,15,-7.0340273988927,15.2117028012959,-6.93268833693442
"2023_Q4",81,6,"median",49,0.54121,39,2.2054,1.67938,"XAU",2,100,15,0,0,0
"2024_Q1",81,6,"median",49,0.54121,39,2.2054,1.67938,"XAU",2,100,15,0,0,0
"2024_Q2",81,6,"median",49,0.54121,39,2.2054,1.67938,"XAU",2,100,15,0,0,0
"2022_Q1",33,42,"median",81,0.24994,32,0.74402,0.96432,"XAU",2,100,15,-6.34781973061396,0.240119699705476,-6.26590855544482
"2022_Q3",33,42,"median",81,0.24994,32,0.74402,0.96432,"XAU",2,100,15,8.31587414003072,-6.58995047788871,7.58045960363968
"2022_Q4",33,42,"median",81,0.24994,32,0.74402,0.96432,"XAU",2,100,15,-0.148917866333064,-4.10431898337708,-0.136961784973733
"2023_Q2",33,42,"median",81,0.24994,32,0.74402,0.96432,"XAU",2,100,15,-3.00270641194388,-0.554474558875205,-2.92787537025985
"2023_Q4",33,42,"median",81,0.24994,32,0.74402,0.96432,"XAU",2,100,15,-0.412001436961001,-1.64223610533543,-0.451054606109245
"2024_Q1",33,42,"median",81,0.24994,32,0.74402,0.96432,"XAU",2,100,15,-2.37185718272041,0,-2.53397443872118
"2024_Q2",33,42,"median",81,0.24994,32,0.74402,0.96432,"XAU",2,100,15,0.992065695681671,-5.80215152708895,0.992065695681671
"2022_Q1",37,89,"mean",27,0.57836,6,2.35283,2.89635,"XAU",2,100,15,5.90460967029073,-5.99848713968484,0.730195903302068
"2022_Q3",37,89,"mean",27,0.57836,6,2.35283,2.89635,"XAU",2,100,15,-1.00544024014179,-1.17387816765989,-2.64668268941674
"2022_Q4",37,89,"mean",27,0.57836,6,2.35283,2.89635,"XAU",2,100,15,-0.839653039061946,-1.82494864970096,-5.47024998244541
"2023_Q2",37,89,"mean",27,0.57836,6,2.35283,2.89635,"XAU",2,100,15,-7.05735856263315,6.85834478988568,-7.3623521619412
"2023_Q4",37,89,"mean",27,0.57836,6,2.35283,2.89635,"XAU",2,100,15,2.15251789047036,-6.0389656313415,-3.48329896742891
"2024_Q1",37,89,"mean",27,0.57836,6,2.35283,2.89635,"XAU",2,100,15,-4.2143526243168,1.8922634406102,-6.9991294198949
"2024_Q2",37,89,"mean",27,0.57836,6,2.35283,2.89635,"XAU",2,100,15,11.2378741412623,-7.46849596822258,-3.37997360523281
"2022_Q1",75,78,"median",74,0.50079,100,2.13239,0.50472,"XAU",2,100,15,0,0,0
"2022_Q3",75,78,"median",74,0.50079,100,2.13239,0.50472,"XAU",2,100,15,0,0,0
"2022_Q4",75,78,"median",74,0.50079,100,2.13239,0.50472,"XAU",2,100,15,0,0,0
"2023_Q2",75,78,"median",74,0.50079,100,2.13239,0.50472,"XAU",2,100,15,0,0,0
"2023_Q4",75,78,"median",74,0.50079,100,2.13239,0.50472,"XAU",2,100,15,0,0,0
"2024_Q1",75,78,"median",74,0.50079,100,2.13239,0.50472,"XAU",2,100,15,0,0,0
"2024_Q2",75,78,"median",74,0.50079,100,2.13239,0.50472,"XAU",2,100,15,0,0,0
"2022_Q1",58,2,"mean",5,0.40408,68,2.95394,1.27777,"XAU",2,100,15,0,0,0
"2022_Q3",58,2,"mean",5,0.40408,68,2.95394,1.27777,"XAU",2,100,15,0,0,0
"2022_Q4",58,2,"mean",5,0.40408,68,2.95394,1.27777,"XAU",2,100,15,0,0,0
"2023_Q2",58,2,"mean",5,0.40408,68,2.95394,1.27777,"XAU",2,100,15,0,0,0
"2023_Q4",58,2,"mean",5,0.40408,68,2.95394,1.27777,"XAU",2,100,15,0,0,0
"2024_Q1",58,2,"mean",5,0.40408,68,2.95394,1.27777,"XAU",2,100,15,0,0,0
"2024_Q2",58,2,"mean",5,0.40408,68,2.95394,1.27777,"XAU",2,100,15,0,0,0
"2022_Q1",13,27,"median",97,0.38933,80,1.32564,0.11325,"XAU",2,100,15,12.0541635223414,-7.42581058521985,12.0541635223414
"2022_Q3",13,27,"median",97,0.38933,80,1.32564,0.11325,"XAU",2,100,15,-5.36870412581253,6.38290306203763,-5.36870412581253
"2022_Q4",13,27,"median",97,0.38933,80,1.32564,0.11325,"XAU",2,100,15,-8.3522126676481,14.1050075590218,-8.3522126676481
"2023_Q2",13,27,"median",97,0.38933,80,1.32564,0.11325,"XAU",2,100,15,-3.42147418904312,0.0367335754210739,-3.42147418904312
"2023_Q4",13,27,"median",97,0.38933,80,1.32564,0.11325,"XAU",2,100,15,16.508624680648,-7.96338760299735,16.4036178745791
"2024_Q1",13,27,"median",97,0.38933,80,1.32564,0.11325,"XAU",2,100,15,0.13502390309187,-2.48450075289925,0.13502390309187
"2024_Q2",13,27,"median",97,0.38933,80,1.32564,0.11325,"XAU",2,100,15,1.46476855815847,-3.96819567406186,1.24884075853161
"2022_Q1",57,24,"median",90,0.40265,84,0.53371,0.94024,"XAU",2,100,15,NA,0,NA
"2022_Q3",57,24,"median",90,0.40265,84,0.53371,0.94024,"XAU",2,100,15,0,0,0
"2022_Q4",57,24,"median",90,0.40265,84,0.53371,0.94024,"XAU",2,100,15,-1.48334813493455,1.61731210868405,-1.48334813493455
"2023_Q2",57,24,"median",90,0.40265,84,0.53371,0.94024,"XAU",2,100,15,-2.50013248453755,0.531541881121659,-2.45579724694294
"2023_Q4",57,24,"median",90,0.40265,84,0.53371,0.94024,"XAU",2,100,15,0,0,0
"2024_Q1",57,24,"median",90,0.40265,84,0.53371,0.94024,"XAU",2,100,15,0,0,0
"2024_Q2",57,24,"median",90,0.40265,84,0.53371,0.94024,"XAU",2,100,15,-1.00168892874554,0.989299325227589,-1.00168892874554
"2022_Q1",12,21,"median",60,0.38481,76,1.19242,1.09992,"XAU",2,100,15,-7.85048248290339,35.6984799664019,-7.85048248290339
"2022_Q3",12,21,"median",60,0.38481,76,1.19242,1.09992,"XAU",2,100,15,0,0,0
"2022_Q4",12,21,"median",60,0.38481,76,1.19242,1.09992,"XAU",2,100,15,-5.9775642979357,18.9818914289394,-5.99157142723055
"2023_Q2",12,21,"median",60,0.38481,76,1.19242,1.09992,"XAU",2,100,15,-6.27626813440785,15.9492031214212,-6.17971069064003
"2023_Q4",12,21,"median",60,0.38481,76,1.19242,1.09992,"XAU",2,100,15,83.7817758017967,-7.45224849263396,83.7817758017967
"2024_Q1",12,21,"median",60,0.38481,76,1.19242,1.09992,"XAU",2,100,15,2.72448249675536,-3.63709960987049,2.72448249675536
"2024_Q2",12,21,"median",60,0.38481,76,1.19242,1.09992,"XAU",2,100,15,-5.77221003931435,11.9582714371412,-5.77221003931435
"2022_Q1",49,16,"median",61,0.32187,26,1.16563,1.279,"XAU",2,100,15,-5.06968221971105,1.43307026254269,-5.05301869635443
"2022_Q3",49,16,"median",61,0.32187,26,1.16563,1.279,"XAU",2,100,15,2.87505217122422,-4.25257021793487,2.87505217122422
"2022_Q4",49,16,"median",61,0.32187,26,1.16563,1.279,"XAU",2,100,15,-5.12349288027192,7.34927594759585,-5.10451875766849
"2023_Q2",49,16,"median",61,0.32187,26,1.16563,1.279,"XAU",2,100,15,-8.60424945673936,18.982056033888,-8.65140709165526
"2023_Q4",49,16,"median",61,0.32187,26,1.16563,1.279,"XAU",2,100,15,2.02791074198605,-4.37833474903762,2.02791074198605
"2024_Q1",49,16,"median",61,0.32187,26,1.16563,1.279,"XAU",2,100,15,-4.99152133219707,5.01911081589858,-4.99152133219707
"2024_Q2",49,16,"median",61,0.32187,26,1.16563,1.279,"XAU",2,100,15,0,-1.55366233092103,0
"2022_Q1",24,59,"median",38,0.45612,64,0.52302,0.95113,"XAU",2,100,15,-0.602018074774326,-2.63563670799444,-0.356302391126651
"2022_Q3",24,59,"median",38,0.45612,64,0.52302,0.95113,"XAU",2,100,15,-0.848697252993462,-2.03776300491218,-0.643698972137627
"2022_Q4",24,59,"median",38,0.45612,64,0.52302,0.95113,"XAU",2,100,15,0.850869333625135,-4.28732850893263,1.99465998640474
"2023_Q2",24,59,"median",38,0.45612,64,0.52302,0.95113,"XAU",2,100,15,-5.83049919683012,2.66233122494282,-6.46366668214255
"2023_Q4",24,59,"median",38,0.45612,64,0.52302,0.95113,"XAU",2,100,15,5.05058011688716,-6.87718240205422,5.04976962064909
"2024_Q1",24,59,"median",38,0.45612,64,0.52302,0.95113,"XAU",2,100,15,-5.59913550082008,5.38370446579266,-5.90746912766529
"2024_Q2",24,59,"median",38,0.45612,64,0.52302,0.95113,"XAU",2,100,15,6.1851576843243,-6.24311197567559,8.28568329557972
"2022_Q1",67,16,"median",64,0.31388,96,1.20427,1.44775,"XAU",2,100,15,0,0,0
"2022_Q3",67,16,"median",64,0.31388,96,1.20427,1.44775,"XAU",2,100,15,0,0,0
"2022_Q4",67,16,"median",64,0.31388,96,1.20427,1.44775,"XAU",2,100,15,0,0,0
"2023_Q2",67,16,"median",64,0.31388,96,1.20427,1.44775,"XAU",2,100,15,0,0,0
"2023_Q4",67,16,"median",64,0.31388,96,1.20427,1.44775,"XAU",2,100,15,0,0,0
"2024_Q1",67,16,"median",64,0.31388,96,1.20427,1.44775,"XAU",2,100,15,0,0,0
"2024_Q2",67,16,"median",64,0.31388,96,1.20427,1.44775,"XAU",2,100,15,0,0,0
"2022_Q1",48,45,"median",42,0.14798,77,0.89388,2.13985,"XAU",2,100,15,0,0,0
"2022_Q3",48,45,"median",42,0.14798,77,0.89388,2.13985,"XAU",2,100,15,0,0,0
"2022_Q4",48,45,"median",42,0.14798,77,0.89388,2.13985,"XAU",2,100,15,0,0,0
"2023_Q2",48,45,"median",42,0.14798,77,0.89388,2.13985,"XAU",2,100,15,0,0,0
"2023_Q4",48,45,"median",42,0.14798,77,0.89388,2.13985,"XAU",2,100,15,0,0,0
"2024_Q1",48,45,"median",42,0.14798,77,0.89388,2.13985,"XAU",2,100,15,0,0,0
"2024_Q2",48,45,"median",42,0.14798,77,0.89388,2.13985,"XAU",2,100,15,0,0,0
"2022_Q1",66,32,"mean",31,0.46999,53,1.92126,0.61858,"XAU",2,100,15,-5.2655267180313,20.579292709239,-5.62322837481297
"2022_Q3",66,32,"mean",31,0.46999,53,1.92126,0.61858,"XAU",2,100,15,0,-0.324475523987793,0
"2022_Q4",66,32,"mean",31,0.46999,53,1.92126,0.61858,"XAU",2,100,15,42.4198464582347,-6.27129136359697,33.1364518809171
"2023_Q2",66,32,"mean",31,0.46999,53,1.92126,0.61858,"XAU",2,100,15,-2.2932377259005,0.348588795604736,-6.9016753251426
"2023_Q4",66,32,"mean",31,0.46999,53,1.92126,0.61858,"XAU",2,100,15,2.60793879839376,-2.59725823011316,0.726615515647476
"2024_Q1",66,32,"mean",31,0.46999,53,1.92126,0.61858,"XAU",2,100,15,-3.82234443762083,25.6796895436457,-3.88972598304526
"2024_Q2",66,32,"mean",31,0.46999,53,1.92126,0.61858,"XAU",2,100,15,-4.74258406557828,34.5536843317235,-5.15934606982386
"2022_Q1",26,14,"median",10,0.35158,24,1.35591,1.72055,"XAU",2,100,15,0,0,0
"2022_Q3",26,14,"median",10,0.35158,24,1.35591,1.72055,"XAU",2,100,15,0,0,0
"2022_Q4",26,14,"median",10,0.35158,24,1.35591,1.72055,"XAU",2,100,15,0,0,0
"2023_Q2",26,14,"median",10,0.35158,24,1.35591,1.72055,"XAU",2,100,15,0,0,0
"2023_Q4",26,14,"median",10,0.35158,24,1.35591,1.72055,"XAU",2,100,15,0,0,0
"2024_Q1",26,14,"median",10,0.35158,24,1.35591,1.72055,"XAU",2,100,15,0,0,0
"2024_Q2",26,14,"median",10,0.35158,24,1.35591,1.72055,"XAU",2,100,15,0,0,0
"2022_Q1",45,56,"median",63,0.26201,2,0.73448,2.5051,"XAU",2,100,15,-2.41522102952325,-2.62931466255626,-2.41522102952325
"2022_Q3",45,56,"median",63,0.26201,2,0.73448,2.5051,"XAU",2,100,15,0.926981406944732,-6.64330067454429,0.950639546716175
"2022_Q4",45,56,"median",63,0.26201,2,0.73448,2.5051,"XAU",2,100,15,2.20392273897616,-8.01674105136139,2.20392273897616
"2023_Q2",45,56,"median",63,0.26201,2,0.73448,2.5051,"XAU",2,100,15,-3.77694228407941,-1.44752189427211,-3.77694228407941
"2023_Q4",45,56,"median",63,0.26201,2,0.73448,2.5051,"XAU",2,100,15,-0.90752673494087,-3.88316235413943,-0.861511702551256
"2024_Q1",45,56,"median",63,0.26201,2,0.73448,2.5051,"XAU",2,100,15,-4.28984374468057,0.181025401298307,-4.28984374468057
"2024_Q2",45,56,"median",63,0.26201,2,0.73448,2.5051,"XAU",2,100,15,6.99695408278206,-8.37609469754653,6.79613290661456
"2022_Q1",10,27,"median",80,0.40067,84,1.38421,0.77174,"XAU",2,100,15,0.877879114361282,-2.92931584875003,0.877879114361282
"2022_Q3",10,27,"median",80,0.40067,84,1.38421,0.77174,"XAU",2,100,15,-4.71085054769456,8.27343244339176,-4.71085054769456
"2022_Q4",10,27,"median",80,0.40067,84,1.38421,0.77174,"XAU",2,100,15,-7.15850020260746,23.1003272634358,-7.15850020260746
"2023_Q2",10,27,"median",80,0.40067,84,1.38421,0.77174,"XAU",2,100,15,-5.86639116884088,8.2452468030827,-5.88785729552201
"2023_Q4",10,27,"median",80,0.40067,84,1.38421,0.77174,"XAU",2,100,15,10.2092644843393,-4.99611648755985,10.2092644843393
"2024_Q1",10,27,"median",80,0.40067,84,1.38421,0.77174,"XAU",2,100,15,4.11373712426121,-4.4057105280082,4.11373712426121
"2024_Q2",10,27,"median",80,0.40067,84,1.38421,0.77174,"XAU",2,100,15,4.95415391051635,-3.9245291603365,4.95415391051635
"2022_Q1",19,25,"median",91,0.36312,74,1.13369,0.27807,"XAU",2,100,15,2.22864503675161,-4.54659436162802,2.22864503675161
"2022_Q3",19,25,"median",91,0.36312,74,1.13369,0.27807,"XAU",2,100,15,-4.07856545380677,2.92660022361222,-4.07856545380677
"2022_Q4",19,25,"median",91,0.36312,74,1.13369,0.27807,"XAU",2,100,15,-1.93067771079438,0,-1.93067771079438
"2023_Q2",19,25,"median",91,0.36312,74,1.13369,0.27807,"XAU",2,100,15,-2.25852876947991,-0.0672342310562149,-2.14656440105048
"2023_Q4",19,25,"median",91,0.36312,74,1.13369,0.27807,"XAU",2,100,15,12.1724832370529,-9.02429909370723,12.0929289174148
"2024_Q1",19,25,"median",91,0.36312,74,1.13369,0.27807,"XAU",2,100,15,-1.39303903137367,0,-1.39303903137367
"2024_Q2",19,25,"median",91,0.36312,74,1.13369,0.27807,"XAU",2,100,15,2.75644400634504,-4.84159313376618,2.57101350003364
"2022_Q1",20,7,"median",98,0.44877,87,1.02906,1.30042,"XAU",2,100,15,0,0,0
"2022_Q3",20,7,"median",98,0.44877,87,1.02906,1.30042,"XAU",2,100,15,-2.14639544177945,18.9180497190624,-2.14639544177945
"2022_Q4",20,7,"median",98,0.44877,87,1.02906,1.30042,"XAU",2,100,15,-1.99345501439688,Inf,-1.99345501439688
"2023_Q2",20,7,"median",98,0.44877,87,1.02906,1.30042,"XAU",2,100,15,-2.69713709425964,5.73567856246699,-2.69713709425964
"2023_Q4",20,7,"median",98,0.44877,87,1.02906,1.30042,"XAU",2,100,15,NA,0,NA
"2024_Q1",20,7,"median",98,0.44877,87,1.02906,1.30042,"XAU",2,100,15,0,0,0
"2024_Q2",20,7,"median",98,0.44877,87,1.02906,1.30042,"XAU",2,100,15,0,0,0
"2022_Q1",15,35,"median",35,0.41631,55,1.39904,1.11889,"XAU",2,100,15,0,0,0
"2022_Q3",15,35,"median",35,0.41631,55,1.39904,1.11889,"XAU",2,100,15,0,0,0
"2022_Q4",15,35,"median",35,0.41631,55,1.39904,1.11889,"XAU",2,100,15,0,0,0
"2023_Q2",15,35,"median",35,0.41631,55,1.39904,1.11889,"XAU",2,100,15,-0.140731515209119,0,-0.401831011791182
"2023_Q4",15,35,"median",35,0.41631,55,1.39904,1.11889,"XAU",2,100,15,0,0,0
"2024_Q1",15,35,"median",35,0.41631,55,1.39904,1.11889,"XAU",2,100,15,0,0,0
"2024_Q2",15,35,"median",35,0.41631,55,1.39904,1.11889,"XAU",2,100,15,0,0,0
"2022_Q1",32,18,"median",100,0.49188,92,1.77946,0.52699,"XAU",2,100,15,0,0,0
"2022_Q3",32,18,"median",100,0.49188,92,1.77946,0.52699,"XAU",2,100,15,0,0,0
"2022_Q4",32,18,"median",100,0.49188,92,1.77946,0.52699,"XAU",2,100,15,0,0,0
"2023_Q2",32,18,"median",100,0.49188,92,1.77946,0.52699,"XAU",2,100,15,0,0,0
"2023_Q4",32,18,"median",100,0.49188,92,1.77946,0.52699,"XAU",2,100,15,0,0,0
"2024_Q1",32,18,"median",100,0.49188,92,1.77946,0.52699,"XAU",2,100,15,0,NA,0
"2024_Q2",32,18,"median",100,0.49188,92,1.77946,0.52699,"XAU",2,100,15,0,0,0
"2022_Q1",63,48,"mean",56,0.37573,73,0.74346,0.32482,"XAU",2,100,15,0.318295099074738,-2.19220876914404,0.35267000675902
"2022_Q3",63,48,"mean",56,0.37573,73,0.74346,0.32482,"XAU",2,100,15,-1.00888720779071,-0.221497853726591,-1.00888720779071
"2022_Q4",63,48,"mean",56,0.37573,73,0.74346,0.32482,"XAU",2,100,15,-0.006693053935875,-1.43797912280801,-0.0853667736063116
"2023_Q2",63,48,"mean",56,0.37573,73,0.74346,0.32482,"XAU",2,100,15,-8.33236174633994,11.1992005656183,-7.65914316766462
"2023_Q4",63,48,"mean",56,0.37573,73,0.74346,0.32482,"XAU",2,100,15,2.66968674990729,-4.61425474807686,2.42996537819338
"2024_Q1",63,48,"mean",56,0.37573,73,0.74346,0.32482,"XAU",2,100,15,-4.00726253516199,1.9449570652012,-4.31542033924297
"2024_Q2",63,48,"mean",56,0.37573,73,0.74346,0.32482,"XAU",2,100,15,1.21595168977445,-2.77941073976287,1.08679539575668
"2022_Q1",26,65,"median",43,0.29446,79,2.77047,0.75253,"XAU",2,100,15,0,0,0
"2022_Q3",26,65,"median",43,0.29446,79,2.77047,0.75253,"XAU",2,100,15,0,0,0
"2022_Q4",26,65,"median",43,0.29446,79,2.77047,0.75253,"XAU",2,100,15,0,0,0
"2023_Q2",26,65,"median",43,0.29446,79,2.77047,0.75253,"XAU",2,100,15,0,0,0
"2023_Q4",26,65,"median",43,0.29446,79,2.77047,0.75253,"XAU",2,100,15,0,0,0
"2024_Q1",26,65,"median",43,0.29446,79,2.77047,0.75253,"XAU",2,100,15,0,0,0
"2024_Q2",26,65,"median",43,0.29446,79,2.77047,0.75253,"XAU",2,100,15,0,0,0
"2022_Q1",86,28,"median",68,0.20775,65,1.31568,1.56069,"XAU",2,100,15,0,0,0
"2022_Q3",86,28,"median",68,0.20775,65,1.31568,1.56069,"XAU",2,100,15,0,0,0
"2022_Q4",86,28,"median",68,0.20775,65,1.31568,1.56069,"XAU",2,100,15,0,0,0
"2023_Q2",86,28,"median",68,0.20775,65,1.31568,1.56069,"XAU",2,100,15,0,0,0
"2023_Q4",86,28,"median",68,0.20775,65,1.31568,1.56069,"XAU",2,100,15,0,0,0
"2024_Q1",86,28,"median",68,0.20775,65,1.31568,1.56069,"XAU",2,100,15,0,0,0
"2024_Q2",86,28,"median",68,0.20775,65,1.31568,1.56069,"XAU",2,100,15,0,0,0
"2022_Q1",38,41,"mean",50,0.09551,59,1.59283,1.09427,"XAU",2,100,15,0,0,0
"2022_Q3",38,41,"mean",50,0.09551,59,1.59283,1.09427,"XAU",2,100,15,NA,0,NA
"2022_Q4",38,41,"mean",50,0.09551,59,1.59283,1.09427,"XAU",2,100,15,0,0,0
"2023_Q2",38,41,"mean",50,0.09551,59,1.59283,1.09427,"XAU",2,100,15,-1.8293982687891,1.53311398054295,-1.8293982687891
"2023_Q4",38,41,"mean",50,0.09551,59,1.59283,1.09427,"XAU",2,100,15,210.9409924842,-5.81694544388854,210.9409924842
"2024_Q1",38,41,"mean",50,0.09551,59,1.59283,1.09427,"XAU",2,100,15,0,0,0
"2024_Q2",38,41,"mean",50,0.09551,59,1.59283,1.09427,"XAU",2,100,15,0,0,0
"2022_Q1",42,40,"mean",48,0.05776,60,1.56078,1.1034,"XAU",2,100,15,-4.61466098673279,1166.36802897822,-4.61466098673279
"2022_Q3",42,40,"mean",48,0.05776,60,1.56078,1.1034,"XAU",2,100,15,NA,0,NA
