"selected_quarter","fast_ma","ma_diff","signal_estimator","window_regime","treshold_regime","volat_param","m_","instrument_name","group_data","p_val","tr_cost","stats_mm","stats_mr","stats_fl"
"2022_Q4",45,64,"mean",85,0.25211,95,0.78383,"SP",1,50,12,6.56628560669903,-8.18605142059355,6.44935971519483
"2023_Q2",45,64,"mean",85,0.25211,95,0.78383,"SP",1,50,12,5.16412114632399,-7.87303861595274,0
"2023_Q4",45,64,"mean",85,0.25211,95,0.78383,"SP",1,50,12,-1.03817196970658,-3.18399792595759,-1.08888283361185
"2024_Q1",45,64,"mean",85,0.25211,95,0.78383,"SP",1,50,12,0,-6.12228181514968,0
"2024_Q2",45,64,"mean",85,0.25211,95,0.78383,"SP",1,50,12,44.4215519931162,-11.3954611441567,42.0500207161326
"2022_Q1",39,75,"mean",94,0.32232,64,1.92957,"SP",1,50,12,45.2807026153381,-12.5815978020476,45.0000541371262
"2022_Q3",39,75,"mean",94,0.32232,64,1.92957,"SP",1,50,12,18.073396250613,-10.4318542500829,17.6753283560266
"2022_Q4",39,75,"mean",94,0.32232,64,1.92957,"SP",1,50,12,28.1710443651377,-11.1150896539959,26.7402300624104
"2023_Q2",39,75,"mean",94,0.32232,64,1.92957,"SP",1,50,12,0,-4.91527637124726,-1.66093096032319
"2023_Q4",39,75,"mean",94,0.32232,64,1.92957,"SP",1,50,12,-7.25213775720212,5.62049086483818,-7.34536351222645
"2024_Q1",39,75,"mean",94,0.32232,64,1.92957,"SP",1,50,12,0,-1.07209198844677,-0.122652999248612
"2024_Q2",39,75,"mean",94,0.32232,64,1.92957,"SP",1,50,12,4.96462702671771,-4.92066771788246,4.44425850421403
"2022_Q1",50,91,"mean",97,0.31932,67,1.7058,"SP",1,50,12,27.4417163755126,-11.8393804189469,27.2161048964633
"2022_Q3",50,91,"mean",97,0.31932,67,1.7058,"SP",1,50,12,16.7370095952956,-10.2290805556339,16.2932975894846
"2022_Q4",50,91,"mean",97,0.31932,67,1.7058,"SP",1,50,12,-0.355601471546427,-0.846288919947757,-0.489894726100972
"2023_Q2",50,91,"mean",97,0.31932,67,1.7058,"SP",1,50,12,0,-3.97320756004242,-3.21893940162264
"2023_Q4",50,91,"mean",97,0.31932,67,1.7058,"SP",1,50,12,-10.9110367069323,27.9230646034055,-10.9593948725363
"2024_Q1",50,91,"mean",97,0.31932,67,1.7058,"SP",1,50,12,0,-2.75843879681657,0
"2024_Q2",50,91,"mean",97,0.31932,67,1.7058,"SP",1,50,12,-4.8606090685183,0.0176693558161768,-5.12686518860591
"2022_Q1",31,84,"mean",83,0.52593,47,1.91628,"SP",1,50,12,3.66361416975398,-8.55445754314668,3.6080194604226
"2022_Q3",31,84,"mean",83,0.52593,47,1.91628,"SP",1,50,12,1.30241797800768,-6.46733660464049,0.116230022305313
"2022_Q4",31,84,"mean",83,0.52593,47,1.91628,"SP",1,50,12,-1.5702407212958,-0.0126488183732736,-1.71204831633612
"2023_Q2",31,84,"mean",83,0.52593,47,1.91628,"SP",1,50,12,1.79390808251133,-6.55918491124535,0
"2023_Q4",31,84,"mean",83,0.52593,47,1.91628,"SP",1,50,12,-1.96844795485715,-0.994612511315644,-2.08949130023543
"2024_Q1",31,84,"mean",83,0.52593,47,1.91628,"SP",1,50,12,0.184212987636079,-5.44836018577141,0
"2024_Q2",31,84,"mean",83,0.52593,47,1.91628,"SP",1,50,12,0,-3.32733559540938,0
"2022_Q1",56,75,"median",93,0.19743,36,2.09796,"SP",1,50,12,41.058301714198,-13.2229036557906,40.9482822892265
"2022_Q3",56,75,"median",93,0.19743,36,2.09796,"SP",1,50,12,15.2816781466694,-9.41327685729373,15.2816781466694
"2022_Q4",56,75,"median",93,0.19743,36,2.09796,"SP",1,50,12,-7.60077774866309,15.6469638814782,-7.60077774866309
"2023_Q2",56,75,"median",93,0.19743,36,2.09796,"SP",1,50,12,-0.457212431504348,-4.62602195807554,-0.833318082291446
"2023_Q4",56,75,"median",93,0.19743,36,2.09796,"SP",1,50,12,-0.230876870243443,-2.3420422511536,-0.230876870243443
"2024_Q1",56,75,"median",93,0.19743,36,2.09796,"SP",1,50,12,-4.3054536351164,0,-4.3054536351164
"2024_Q2",56,75,"median",93,0.19743,36,2.09796,"SP",1,50,12,1.03215151345769,-3.64302355831814,1.03215151345769
"2022_Q1",69,93,"mean",78,0.34966,61,2.30175,"SP",1,50,12,1.68213895733333,-4.11483030407717,1.58624538324773
"2022_Q3",69,93,"mean",78,0.34966,61,2.30175,"SP",1,50,12,71.154388705328,-11.6561301127678,70.3405779856121
"2022_Q4",69,93,"mean",78,0.34966,61,2.30175,"SP",1,50,12,1.02314060504861,-3.80697334160908,0.550061646394455
"2023_Q2",69,93,"mean",78,0.34966,61,2.30175,"SP",1,50,12,0,-4.61933647814966,-2.49655310741344
"2023_Q4",69,93,"mean",78,0.34966,61,2.30175,"SP",1,50,12,-7.79231625545266,5.3178352992129,-7.89282727635035
"2024_Q1",69,93,"mean",78,0.34966,61,2.30175,"SP",1,50,12,-5.83962517787795,1.44751397181977,-6.08972827451047
"2024_Q2",69,93,"mean",78,0.34966,61,2.30175,"SP",1,50,12,-0.851129479355906,-0.305563395678976,-1.18829923017012
"2022_Q1",10,69,"median",86,0.28702,55,2.62364,"SP",1,50,12,0,0,0
"2022_Q3",10,69,"median",86,0.28702,55,2.62364,"SP",1,50,12,-3.84461626674632,7.21414386622783,-3.84461626674632
"2022_Q4",10,69,"median",86,0.28702,55,2.62364,"SP",1,50,12,0.0608467170486312,-0.767094899029876,0.0608467170486312
"2023_Q2",10,69,"median",86,0.28702,55,2.62364,"SP",1,50,12,-1.86545051361138,-1.04207521662656,-2.32242135321205
"2023_Q4",10,69,"median",86,0.28702,55,2.62364,"SP",1,50,12,0,-0.278267547256002,0
"2024_Q1",10,69,"median",86,0.28702,55,2.62364,"SP",1,50,12,0,0,0
"2024_Q2",10,69,"median",86,0.28702,55,2.62364,"SP",1,50,12,127.382441035996,-7.53824945968933,100.590239207443
"2022_Q1",10,67,"median",58,0.12278,55,2.7001,"SP",1,50,12,-2.74429923015189,4.20330966519681,-2.74429923015189
"2022_Q3",10,67,"median",58,0.12278,55,2.7001,"SP",1,50,12,-3.89345105314466,Inf,-3.89345105314466
"2022_Q4",10,67,"median",58,0.12278,55,2.7001,"SP",1,50,12,-2.61263399360306,5.40995630684053,-2.61263399360306
"2023_Q2",10,67,"median",58,0.12278,55,2.7001,"SP",1,50,12,-1.21714414040146,-0.884968352037988,-3.27528917893811
"2023_Q4",10,67,"median",58,0.12278,55,2.7001,"SP",1,50,12,0,0,0
"2024_Q1",10,67,"median",58,0.12278,55,2.7001,"SP",1,50,12,0,0,0
"2024_Q2",10,67,"median",58,0.12278,55,2.7001,"SP",1,50,12,0,0,0
"2022_Q1",63,78,"median",16,0.12531,59,2.48301,"NQ",1,20,12,-0.770082126614827,0,-7.73579359058581
"2022_Q3",63,78,"median",16,0.12531,59,2.48301,"NQ",1,20,12,25.1650197809545,-10.4367043032519,12.4526112271404
"2022_Q4",63,78,"median",16,0.12531,59,2.48301,"NQ",1,20,12,-0.86445514484119,0,-1.11211144621594
"2023_Q2",63,78,"median",16,0.12531,59,2.48301,"NQ",1,20,12,-6.61676336812563,6.27314835691216,-7.54510911844947
"2023_Q4",63,78,"median",16,0.12531,59,2.48301,"NQ",1,20,12,-3.8201671547319,1.17570020584737,-7.90690010647347
"2024_Q1",63,78,"median",16,0.12531,59,2.48301,"NQ",1,20,12,-2.1903749849319,0.238519969185678,-2.97666177684993
"2024_Q2",63,78,"median",16,0.12531,59,2.48301,"NQ",1,20,12,3.21228952668766,-3.37092407170561,0
"2022_Q1",79,100,"mean",14,0.3003,35,0.94609,"NQ",1,20,12,5.983589926384,-9.9870367393088,2.18216401233329
"2022_Q3",79,100,"mean",14,0.3003,35,0.94609,"NQ",1,20,12,0.791721135111244,-3.36627118653295,-5.42314001088825
"2022_Q4",79,100,"mean",14,0.3003,35,0.94609,"NQ",1,20,12,-0.71739539717501,-0.253003502770305,-1.52646625396115
"2023_Q2",79,100,"mean",14,0.3003,35,0.94609,"NQ",1,20,12,-12.0049625660669,60.994282307799,-13.3792545767425
"2023_Q4",79,100,"mean",14,0.3003,35,0.94609,"NQ",1,20,12,-7.77925078022763,10.0153433581003,-12.1071634239435
"2024_Q1",79,100,"mean",14,0.3003,35,0.94609,"NQ",1,20,12,-4.40512772642914,2.44263423738818,-5.96598085005972
"2024_Q2",79,100,"mean",14,0.3003,35,0.94609,"NQ",1,20,12,0.610710456043842,-5.51456624911691,-5.9201253181759
"2022_Q1",70,78,"median",75,0.49672,3,2.86902,"NQ",1,20,12,7.35027597304147,-11.9056061571485,7.23045664645064
"2022_Q3",70,78,"median",75,0.49672,3,2.86902,"NQ",1,20,12,-2.2692220816333,0,-3.07986858461985
"2022_Q4",70,78,"median",75,0.49672,3,2.86902,"NQ",1,20,12,11.6471447606591,-9.11468109579562,11.6471447606591
"2023_Q2",70,78,"median",75,0.49672,3,2.86902,"NQ",1,20,12,-10.2632470584941,7.03127367760054,-10.771474233076
"2023_Q4",70,78,"median",75,0.49672,3,2.86902,"NQ",1,20,12,-8.47939151127612,7.60223534543702,-8.48699353276696
"2024_Q1",70,78,"median",75,0.49672,3,2.86902,"NQ",1,20,12,-8.57757700844645,8.34990973887982,-8.59295484790032
"2024_Q2",70,78,"median",75,0.49672,3,2.86902,"NQ",1,20,12,4.84819842977594,-6.17667116061595,4.75504302648772
"2022_Q1",72,5,"median",90,0.35565,38,2.34492,"NQ",1,20,12,98.7683398428311,-7.92942688160305,98.7683398428311
"2022_Q3",72,5,"median",90,0.35565,38,2.34492,"NQ",1,20,12,-8.46923641369737,3072.03368603719,-8.54818368864949
"2022_Q4",72,5,"median",90,0.35565,38,2.34492,"NQ",1,20,12,9.07878645341746,-5.84512422978734,9.07878645341746
"2023_Q2",72,5,"median",90,0.35565,38,2.34492,"NQ",1,20,12,0.992406724152108,-4.72971308461789,0.992406724152108
"2023_Q4",72,5,"median",90,0.35565,38,2.34492,"NQ",1,20,12,2.27205401319759,-1.96056912721243,2.27205401319759
"2024_Q1",72,5,"median",90,0.35565,38,2.34492,"NQ",1,20,12,-3.07813199613356,6.52244793970214,-3.07813199613356
"2024_Q2",72,5,"median",90,0.35565,38,2.34492,"NQ",1,20,12,-8.01214806268711,38.1076241943246,-8.1288523723315
"2022_Q1",100,82,"mean",41,0.57877,16,2.29062,"NQ",1,20,12,20.0378002862738,-12.6320575335684,15.1591351427643
"2022_Q3",100,82,"mean",41,0.57877,16,2.29062,"NQ",1,20,12,10.0158066374347,-7.76244851176113,0.322716190831145
"2022_Q4",100,82,"mean",41,0.57877,16,2.29062,"NQ",1,20,12,-3.77413243373912,2.41642701801731,-2.99797741416915
"2023_Q2",100,82,"mean",41,0.57877,16,2.29062,"NQ",1,20,12,-11.8469204089089,27.6925543073663,-13.5192143091618
"2023_Q4",100,82,"mean",41,0.57877,16,2.29062,"NQ",1,20,12,-5.31236614558204,6.41825049502696,-7.21037167758984
"2024_Q1",100,82,"mean",41,0.57877,16,2.29062,"NQ",1,20,12,-2.21530366084992,0,-1.87053011015379
"2024_Q2",100,82,"mean",41,0.57877,16,2.29062,"NQ",1,20,12,-1.51942121226342,0,-3.41908653068288
"2022_Q1",57,91,"median",5,0.14457,51,0.85611,"NQ",1,20,12,12.1866966420922,-12.3804181597801,-12.3314847333692
"2022_Q3",57,91,"median",5,0.14457,51,0.85611,"NQ",1,20,12,2.93881853337833,-6.0628817285155,-17.1684054181336
"2022_Q4",57,91,"median",5,0.14457,51,0.85611,"NQ",1,20,12,-0.899560888844092,-0.591676523228024,-15.1881718277538
"2023_Q2",57,91,"median",5,0.14457,51,0.85611,"NQ",1,20,12,-10.2429266712179,16.1163700695478,-15.1689364340446
"2023_Q4",57,91,"median",5,0.14457,51,0.85611,"NQ",1,20,12,-5.37738070899536,1.67500445602184,-17.5762529218859
"2024_Q1",57,91,"median",5,0.14457,51,0.85611,"NQ",1,20,12,-5.48598632847281,5.77646870509154,-16.6595613117602
"2024_Q2",57,91,"median",5,0.14457,51,0.85611,"NQ",1,20,12,31.6521547231047,-10.5017949130078,-18.0610614159254
"2022_Q1",94,8,"mean",99,0.1505,23,1.63147,"NQ",1,20,12,46.6220280387198,-5.32864310459084,37.5985246992159
"2022_Q3",94,8,"mean",99,0.1505,23,1.63147,"NQ",1,20,12,1.27421930163098,-2.24854666278379,1.08605824922775
"2022_Q4",94,8,"mean",99,0.1505,23,1.63147,"NQ",1,20,12,59.8663924356944,-6.09897107981431,45.3239380685679
"2023_Q2",94,8,"mean",99,0.1505,23,1.63147,"NQ",1,20,12,0.124574324011459,-6.14351666236564,0
"2023_Q4",94,8,"mean",99,0.1505,23,1.63147,"NQ",1,20,12,57.1257506149346,-6.09004072843066,49.2217299721411
"2024_Q1",94,8,"mean",99,0.1505,23,1.63147,"NQ",1,20,12,0,0,0
"2024_Q2",94,8,"mean",99,0.1505,23,1.63147,"NQ",1,20,12,-5.49853363408069,47.0354595589155,-5.63140708172408
"2022_Q1",35,37,"mean",95,0.46529,75,0.91419,"NQ",1,20,12,63.7945067734212,-14.5252945354792,63.4537729245446
"2022_Q3",35,37,"mean",95,0.46529,75,0.91419,"NQ",1,20,12,76.8348750655381,-13.7748822227437,76.0822432826494
"2022_Q4",35,37,"mean",95,0.46529,75,0.91419,"NQ",1,20,12,-2.03196999340762,0.42087960784537,-2.05955983472557
"2023_Q2",35,37,"mean",95,0.46529,75,0.91419,"NQ",1,20,12,-6.85877039326495,7.69508207592446,-7.97009208083407
"2023_Q4",35,37,"mean",95,0.46529,75,0.91419,"NQ",1,20,12,38.4607383166354,-8.90610669991851,38.4607383166354
"2024_Q1",35,37,"mean",95,0.46529,75,0.91419,"NQ",1,20,12,-7.94254148108278,26.7451957626733,-7.99219825163354
"2024_Q2",35,37,"mean",95,0.46529,75,0.91419,"NQ",1,20,12,-8.86964179110007,16.3101246924093,-8.98024102583527
"2022_Q1",36,65,"mean",67,0.53084,15,2.95751,"NQ",1,20,12,55.9208639229341,-14.6077634579599,55.6558183820476
"2022_Q3",36,65,"mean",67,0.53084,15,2.95751,"NQ",1,20,12,-1.28624300039129,-0.113559444751306,-2.08955723209116
"2022_Q4",36,65,"mean",67,0.53084,15,2.95751,"NQ",1,20,12,14.6333023099277,-8.30032578753862,14.4773262398021
"2023_Q2",36,65,"mean",67,0.53084,15,2.95751,"NQ",1,20,12,0.14129437145386,-4.71215233982303,-7.69108235427027
"2023_Q4",36,65,"mean",67,0.53084,15,2.95751,"NQ",1,20,12,-3.32724807913632,0,-3.37164632699814
"2024_Q1",36,65,"mean",67,0.53084,15,2.95751,"NQ",1,20,12,-4.50986210154112,1.64639971498086,-4.59771295031362
"2024_Q2",36,65,"mean",67,0.53084,15,2.95751,"NQ",1,20,12,4.00735225503738,-6.58083835691287,3.67774790302928
"2022_Q1",45,7,"median",45,0.38022,18,1.76654,"NQ",1,20,12,40.1552465345649,-12.2709834533162,39.9145669003338
"2022_Q3",45,7,"median",45,0.38022,18,1.76654,"NQ",1,20,12,17.9444515101943,-9.77969539535757,15.5669093313822
"2022_Q4",45,7,"median",45,0.38022,18,1.76654,"NQ",1,20,12,7.95275286307387,-5.73173197124217,7.1628453812382
"2023_Q2",45,7,"median",45,0.38022,18,1.76654,"NQ",1,20,12,-4.02090606602443,-0.0801689550337528,-8.10057383745041
"2023_Q4",45,7,"median",45,0.38022,18,1.76654,"NQ",1,20,12,0.826073111343171,-3.64405942013049,1.2117345217098
"2024_Q1",45,7,"median",45,0.38022,18,1.76654,"NQ",1,20,12,0,-1.98669730205311,0
"2024_Q2",45,7,"median",45,0.38022,18,1.76654,"NQ",1,20,12,0,-2.21285234745032,0
"2022_Q1",15,36,"mean",66,0.0065,93,0.55143,"NQ",1,20,12,42.1261308349136,-15.8047420872554,41.9971148561164
"2022_Q3",15,36,"mean",66,0.0065,93,0.55143,"NQ",1,20,12,-2.60134010611818,-1.44361560875881,-2.64248576536465
"2022_Q4",15,36,"mean",66,0.0065,93,0.55143,"NQ",1,20,12,5.86578627934037,-8.40729006012117,5.80901663752868
"2023_Q2",15,36,"mean",66,0.0065,93,0.55143,"NQ",1,20,12,-10.0652562238189,11.3045690441149,-11.9963965546526
"2023_Q4",15,36,"mean",66,0.0065,93,0.55143,"NQ",1,20,12,5.32045097592303,-9.78967070740751,5.13286318589258
"2024_Q1",15,36,"mean",66,0.0065,93,0.55143,"NQ",1,20,12,-4.30517442903467,-0.284523253922042,-4.34085607410197
"2024_Q2",15,36,"mean",66,0.0065,93,0.55143,"NQ",1,20,12,0.328183914627028,-6.72357293421148,0.221391293394171
"2022_Q1",22,31,"mean",99,0.19628,80,1.47362,"NQ",1,20,12,0,0,0
"2022_Q3",22,31,"mean",99,0.19628,80,1.47362,"NQ",1,20,12,0,0,0
"2022_Q4",22,31,"mean",99,0.19628,80,1.47362,"NQ",1,20,12,0,0,0
"2023_Q2",22,31,"mean",99,0.19628,80,1.47362,"NQ",1,20,12,54.2127586818785,-10.7343012486133,30.561906686746
"2023_Q4",22,31,"mean",99,0.19628,80,1.47362,"NQ",1,20,12,0,0,0
"2024_Q1",22,31,"mean",99,0.19628,80,1.47362,"NQ",1,20,12,0,0,0
"2024_Q2",22,31,"mean",99,0.19628,80,1.47362,"NQ",1,20,12,0,0,0
"2022_Q1",96,28,"mean",85,0.44069,72,1.56302,"NQ",1,20,12,2.9498419147925,-2.20144402185893,2.72166450785485
"2022_Q3",96,28,"mean",85,0.44069,72,1.56302,"NQ",1,20,12,120.755767965708,-10.4989669072669,118.61518734676
"2022_Q4",96,28,"mean",85,0.44069,72,1.56302,"NQ",1,20,12,1.47516250869426,-1.8660655398087,1.31905928644507
"2023_Q2",96,28,"mean",85,0.44069,72,1.56302,"NQ",1,20,12,10.8326366474877,-6.33236196769165,0.846626088634587
"2023_Q4",96,28,"mean",85,0.44069,72,1.56302,"NQ",1,20,12,9.27126818394899,-3.93813090527287,8.09048810698531
"2024_Q1",96,28,"mean",85,0.44069,72,1.56302,"NQ",1,20,12,-2.43182632504051,2.59857965578986,-2.45296668978258
"2024_Q2",96,28,"mean",85,0.44069,72,1.56302,"NQ",1,20,12,-5.37950460151391,10.9126724365018,-5.54904821280768
"2022_Q1",39,51,"mean",98,0.24181,71,1.10587,"NQ",1,20,12,34.7291152494169,-12.8098484885415,34.9711387140269
"2022_Q3",39,51,"mean",98,0.24181,71,1.10587,"NQ",1,20,12,17.4880742824028,-9.43508486319102,17.0769120398539
"2022_Q4",39,51,"mean",98,0.24181,71,1.10587,"NQ",1,20,12,13.6806556484803,-9.14923551654873,13.6707301116036
"2023_Q2",39,51,"mean",98,0.24181,71,1.10587,"NQ",1,20,12,14.2487774875921,-9.75692034679705,9.94974895470289
"2023_Q4",39,51,"mean",98,0.24181,71,1.10587,"NQ",1,20,12,-7.94069061154134,6.6533618654669,-7.97439965716908
"2024_Q1",39,51,"mean",98,0.24181,71,1.10587,"NQ",1,20,12,-0.320431949624794,-1.40276776374384,-0.369948188226694
"2024_Q2",39,51,"mean",98,0.24181,71,1.10587,"NQ",1,20,12,-3.13234967556624,0.378925851189332,-3.78652076042701
"2022_Q1",87,18,"mean",81,0.04723,93,1.93234,"NQ",1,20,12,0,0,0
"2022_Q3",87,18,"mean",81,0.04723,93,1.93234,"NQ",1,20,12,0,0,0
"2022_Q4",87,18,"mean",81,0.04723,93,1.93234,"NQ",1,20,12,0,0,0
"2023_Q2",87,18,"mean",81,0.04723,93,1.93234,"NQ",1,20,12,35.2015023346368,-8.22526723340685,42.0245648297306
"2023_Q4",87,18,"mean",81,0.04723,93,1.93234,"NQ",1,20,12,0,0,0
"2024_Q1",87,18,"mean",81,0.04723,93,1.93234,"NQ",1,20,12,0,0,0
"2024_Q2",87,18,"mean",81,0.04723,93,1.93234,"NQ",1,20,12,0,0,0
"2022_Q1",27,47,"mean",66,0.27352,39,1.28076,"NQ",1,20,12,64.3407218349052,-14.8335226362268,63.9222035545539
"2022_Q3",27,47,"mean",66,0.27352,39,1.28076,"NQ",1,20,12,-1.03005378558489,-1.650527817815,-1.08745642551812
"2022_Q4",27,47,"mean",66,0.27352,39,1.28076,"NQ",1,20,12,7.02776117076805,-7.05226915379139,6.93193741861236
"2023_Q2",27,47,"mean",66,0.27352,39,1.28076,"NQ",1,20,12,1.39065405949893,-9.52796603417555,0
"2023_Q4",27,47,"mean",66,0.27352,39,1.28076,"NQ",1,20,12,0.237125617005108,-5.86631021836363,0.180805150357474
"2024_Q1",27,47,"mean",66,0.27352,39,1.28076,"NQ",1,20,12,0,-3.9576391407483,0
"2024_Q2",27,47,"mean",66,0.27352,39,1.28076,"NQ",1,20,12,2.54059825420574,-6.45228731890013,2.2792697089287
"2022_Q1",50,17,"mean",57,0.41298,57,0.5259,"NQ",1,20,12,14.4900204905626,-10.6928361750754,14.3609599527903
"2022_Q3",50,17,"mean",57,0.41298,57,0.5259,"NQ",1,20,12,-2.10544240751074,-0.988177152536121,-3.43144868182818
"2022_Q4",50,17,"mean",57,0.41298,57,0.5259,"NQ",1,20,12,35.0991055200807,-11.1509742349263,35.2739527451318
"2023_Q2",50,17,"mean",57,0.41298,57,0.5259,"NQ",1,20,12,4.78242533592037,-10.7791514253407,-1.85390612899441
"2023_Q4",50,17,"mean",57,0.41298,57,0.5259,"NQ",1,20,12,-3.39884362751985,0,-3.48366239142655
"2024_Q1",50,17,"mean",57,0.41298,57,0.5259,"NQ",1,20,12,-9.00098942615839,11.387229957003,-9.03043877041464
"2024_Q2",50,17,"mean",57,0.41298,57,0.5259,"NQ",1,20,12,-12.2529925000546,11.7466814080007,-12.285322779476
"2022_Q1",32,49,"mean",33,0.10004,27,2.01273,"NQ",1,20,12,84.1417890125784,-15.3693528541662,83.8510264085255
"2022_Q3",32,49,"mean",33,0.10004,27,2.01273,"NQ",1,20,12,-1.12476321133463,-0.61117269292546,-1.86992925143599
"2022_Q4",32,49,"mean",33,0.10004,27,2.01273,"NQ",1,20,12,0,-3.1902826173453,0
"2023_Q2",32,49,"mean",33,0.10004,27,2.01273,"NQ",1,20,12,-2.39977042103652,-2.66970994117143,-7.64387237953171
"2023_Q4",32,49,"mean",33,0.10004,27,2.01273,"NQ",1,20,12,0,-6.52765347433936,0
"2024_Q1",32,49,"mean",33,0.10004,27,2.01273,"NQ",1,20,12,-4.71257910260608,0.822172946214327,-5.06270008689739
"2024_Q2",32,49,"mean",33,0.10004,27,2.01273,"NQ",1,20,12,-0.0781181205249613,-2.55927858786738,-0.133304144723183
"2022_Q1",87,18,"mean",93,0.1823,80,1.31362,"NQ",1,20,12,0,0,0
"2022_Q3",87,18,"mean",93,0.1823,80,1.31362,"NQ",1,20,12,0,0,0
"2022_Q4",87,18,"mean",93,0.1823,80,1.31362,"NQ",1,20,12,0,0,0
"2023_Q2",87,18,"mean",93,0.1823,80,1.31362,"NQ",1,20,12,43.5072470245151,-9.02549664315928,40.7264334659954
"2023_Q4",87,18,"mean",93,0.1823,80,1.31362,"NQ",1,20,12,2.93405314863245,-1.55858054225188,1.76752726510423
"2024_Q1",87,18,"mean",93,0.1823,80,1.31362,"NQ",1,20,12,0,0,0
"2024_Q2",87,18,"mean",93,0.1823,80,1.31362,"NQ",1,20,12,0,0,-0.183520511204729
"2022_Q1",12,1,"mean",77,0.33879,64,0.87475,"NQ",1,20,12,0,0,0
"2022_Q3",12,1,"mean",77,0.33879,64,0.87475,"NQ",1,20,12,0,0,0
"2022_Q4",12,1,"mean",77,0.33879,64,0.87475,"NQ",1,20,12,0,0,0
"2023_Q2",12,1,"mean",77,0.33879,64,0.87475,"NQ",1,20,12,90.7889408190328,-9.30411377647691,41.4522620663952
"2023_Q4",12,1,"mean",77,0.33879,64,0.87475,"NQ",1,20,12,0,0,0
"2024_Q1",12,1,"mean",77,0.33879,64,0.87475,"NQ",1,20,12,0,0,0
"2024_Q2",12,1,"mean",77,0.33879,64,0.87475,"NQ",1,20,12,0,0,0
"2022_Q1",58,60,"mean",56,0.47181,46,1.59545,"NQ",1,20,12,27.244315510129,-12.3202316194404,26.9489684901364
"2022_Q3",58,60,"mean",56,0.47181,46,1.59545,"NQ",1,20,12,12.111849811248,-10.7291340490652,7.71604092437487
"2022_Q4",58,60,"mean",56,0.47181,46,1.59545,"NQ",1,20,12,4.12756932239371,-6.12441479933643,4.20665464577089
"2023_Q2",58,60,"mean",56,0.47181,46,1.59545,"NQ",1,20,12,74.3763875166537,-11.1470426299399,10.9884095185707
"2023_Q4",58,60,"mean",56,0.47181,46,1.59545,"NQ",1,20,12,-11.1569783867564,12.4253932096962,-11.1569783867564
"2024_Q1",58,60,"mean",56,0.47181,46,1.59545,"NQ",1,20,12,0,-3.28495872282856,0
"2024_Q2",58,60,"mean",56,0.47181,46,1.59545,"NQ",1,20,12,0,-1.80122757876309,0
"2022_Q1",95,32,"mean",86,0.44107,76,1.74056,"NQ",1,20,12,7.19568884237006,-4.69968748280792,6.64694211406491
"2022_Q3",95,32,"mean",86,0.44107,76,1.74056,"NQ",1,20,12,50.8740378847945,-8.63812886123825,49.2770329157758
"2022_Q4",95,32,"mean",86,0.44107,76,1.74056,"NQ",1,20,12,0,-0.0757694728212464,0
"2023_Q2",95,32,"mean",86,0.44107,76,1.74056,"NQ",1,20,12,21.9886240472306,-7.86269998269084,8.15015546481571
"2023_Q4",95,32,"mean",86,0.44107,76,1.74056,"NQ",1,20,12,10.8871665153889,-4.65740517424235,10.1704857461403
"2024_Q1",95,32,"mean",86,0.44107,76,1.74056,"NQ",1,20,12,-3.26456176782118,4.4853078644031,-3.34197968454951
"2024_Q2",95,32,"mean",86,0.44107,76,1.74056,"NQ",1,20,12,-5.7397056747589,12.7511337503096,-5.91184646128389
"2022_Q1",88,25,"mean",86,0.53345,69,1.38042,"NQ",1,20,12,2.00483394297344,-2.41326303659375,1.78567629378447
"2022_Q3",88,25,"mean",86,0.53345,69,1.38042,"NQ",1,20,12,61.0954796368349,-10.6747225467485,57.6713442873578
"2022_Q4",88,25,"mean",86,0.53345,69,1.38042,"NQ",1,20,12,0.634941905165247,-1.7480091330269,0.596582530797012
"2023_Q2",88,25,"mean",86,0.53345,69,1.38042,"NQ",1,20,12,15.9171483403279,-7.28537477912359,14.8954363168366
"2023_Q4",88,25,"mean",86,0.53345,69,1.38042,"NQ",1,20,12,0,-0.862269083372884,0
"2024_Q1",88,25,"mean",86,0.53345,69,1.38042,"NQ",1,20,12,-3.03712640907968,2.57104345877827,-3.14689375526149
"2024_Q2",88,25,"mean",86,0.53345,69,1.38042,"NQ",1,20,12,-4.27993127322251,6.48303826787334,-4.45008438950262
"2022_Q1",77,41,"mean",98,0.41173,100,1.98147,"NQ",1,20,12,0,0,0
"2022_Q3",77,41,"mean",98,0.41173,100,1.98147,"NQ",1,20,12,0,0,0
"2022_Q4",77,41,"mean",98,0.41173,100,1.98147,"NQ",1,20,12,0,0,0
"2023_Q2",77,41,"mean",98,0.41173,100,1.98147,"NQ",1,20,12,77.7867799635965,-9.44562627044097,70.524437162247
"2023_Q4",77,41,"mean",98,0.41173,100,1.98147,"NQ",1,20,12,0,0,0
"2024_Q1",77,41,"mean",98,0.41173,100,1.98147,"NQ",1,20,12,0,0,0
"2024_Q2",77,41,"mean",98,0.41173,100,1.98147,"NQ",1,20,12,0,0,0
"2022_Q1",100,24,"mean",82,0.59277,89,1.07378,"NQ",1,20,12,2.69112831694794,-2.17477058123289,2.44180231604204
"2022_Q3",100,24,"mean",82,0.59277,89,1.07378,"NQ",1,20,12,105.848772442156,-10.5629336318692,95.6233637239712
"2022_Q4",100,24,"mean",82,0.59277,89,1.07378,"NQ",1,20,12,6.30531433904408,-5.42002109262571,6.30531433904408
