"selected_quarter","fast_ma","ma_diff","signal_estimator","window_regime","treshold_regime","instrument_name","group_data","p_val","tr_cost","stats_mm","stats_mr","stats_fl"
"2022_Q3",100,80,"mean",71,0.57471,"AUD",2,100000,10,-3.41539150182757,0,-3.51046697322031
"2022_Q4",100,80,"mean",71,0.57471,"AUD",2,100000,10,0,-3.32985647957292,0
"2023_Q2",100,80,"mean",71,0.57471,"AUD",2,100000,10,-2.8993442851958,0,-3.04733983793213
"2023_Q4",100,80,"mean",71,0.57471,"AUD",2,100000,10,0.0884463896351274,-4.14244573578301,0
"2024_Q1",100,80,"mean",71,0.57471,"AUD",2,100000,10,-4.89720372236783,0,-4.90678905373825
"2024_Q2",100,80,"mean",71,0.57471,"AUD",2,100000,10,-0.468760426352656,-2.67431808850839,-0.468760426352656
"2022_Q1",72,61,"mean",60,0.41234,"AUD",2,100000,10,-1.60881381192088,-2.92053935325185,-1.57350414496928
"2022_Q3",72,61,"mean",60,0.41234,"AUD",2,100000,10,-3.59795171224228,0,-3.59795171224228
"2022_Q4",72,61,"mean",60,0.41234,"AUD",2,100000,10,-0.383436895274896,-4.29394371214384,-0.567166355326453
"2023_Q2",72,61,"mean",60,0.41234,"AUD",2,100000,10,-0.671791553553559,-3.94268489439762,-1.01136556364652
"2023_Q4",72,61,"mean",60,0.41234,"AUD",2,100000,10,0.27381133676224,-5.57943861498825,0.0105212584204644
"2024_Q1",72,61,"mean",60,0.41234,"AUD",2,100000,10,-6.51282414320502,4.46957065113009,-6.65156865995932
"2024_Q2",72,61,"mean",60,0.41234,"AUD",2,100000,10,-1.38660800814104,-4.09147373142993,-2.2601395960796
"2022_Q1",78,91,"mean",83,0.48453,"AUD",2,100000,10,-2.64763553642398,-0.319368426047528,-2.64763553642398
"2022_Q3",78,91,"mean",83,0.48453,"AUD",2,100000,10,-4.17784375501388,0.572191779069931,-4.17784375501388
"2022_Q4",78,91,"mean",83,0.48453,"AUD",2,100000,10,-2.04921634462061,-0.320309462505131,-2.90771776891193
"2023_Q2",78,91,"mean",83,0.48453,"AUD",2,100000,10,-0.56125146515818,-2.26046487096304,-0.648967870960173
"2023_Q4",78,91,"mean",83,0.48453,"AUD",2,100000,10,0,-4.78611610938432,0
"2024_Q1",78,91,"mean",83,0.48453,"AUD",2,100000,10,-4.51706236455837,0,-4.51706236455837
"2024_Q2",78,91,"mean",83,0.48453,"AUD",2,100000,10,3.44269112492335,-5.9569287215553,3.71023672976861
"2022_Q1",95,81,"mean",61,0.56553,"AUD",2,100000,10,-1.16451929990777,-1.19033567549978,-1.19102704706696
"2022_Q3",95,81,"mean",61,0.56553,"AUD",2,100000,10,-3.36171409308933,0,-3.10723002839311
"2022_Q4",95,81,"mean",61,0.56553,"AUD",2,100000,10,-0.96420688659228,-1.41029882764886,-0.759755792831862
"2023_Q2",95,81,"mean",61,0.56553,"AUD",2,100000,10,-2.46156981640857,0,-3.59297168205355
"2023_Q4",95,81,"mean",61,0.56553,"AUD",2,100000,10,4.75830230614768,-5.24537846558172,4.02642348751081
"2024_Q1",95,81,"mean",61,0.56553,"AUD",2,100000,10,-5.18301789390845,0,-5.27654175566999
"2024_Q2",95,81,"mean",61,0.56553,"AUD",2,100000,10,-0.149180748638173,-3.12684379569323,-0.425975323821227
"2022_Q1",90,69,"mean",72,0.29138,"AUD",2,100000,10,-2.61207400839652,0,-2.61207400839652
"2022_Q3",90,69,"mean",72,0.29138,"AUD",2,100000,10,-5.71831316276002,4.41103606421707,-5.71831316276002
"2022_Q4",90,69,"mean",72,0.29138,"AUD",2,100000,10,-2.51199422252749,-0.587725239449766,-2.85335064014817
"2023_Q2",90,69,"mean",72,0.29138,"AUD",2,100000,10,0,-3.77416135901897,0
"2023_Q4",90,69,"mean",72,0.29138,"AUD",2,100000,10,0,-4.22474228342051,0
"2024_Q1",90,69,"mean",72,0.29138,"AUD",2,100000,10,-5.35818314354436,0,-5.41258657500583
"2024_Q2",90,69,"mean",72,0.29138,"AUD",2,100000,10,1.00797542395682,-5.7406438746571,1.40127692938481
"2022_Q1",85,14,"mean",94,0.40676,"AUD",2,100000,10,-2.69757370834424,-4.59467215095406,-2.67857644279308
"2022_Q3",85,14,"mean",94,0.40676,"AUD",2,100000,10,-2.60104529353934,-4.78978372100856,-2.60104529353934
"2022_Q4",85,14,"mean",94,0.40676,"AUD",2,100000,10,-1.83130396043109,-4.99669766216375,-2.04378670746981
"2023_Q2",85,14,"mean",94,0.40676,"AUD",2,100000,10,-4.18159693611338,-4.62367001350582,-4.16330749607511
"2023_Q4",85,14,"mean",94,0.40676,"AUD",2,100000,10,-3.97903277595006,-4.66590897467038,-3.94744669687854
"2024_Q1",85,14,"mean",94,0.40676,"AUD",2,100000,10,-7.596135387605,1.64510757515008,-7.58997449857028
"2024_Q2",85,14,"mean",94,0.40676,"AUD",2,100000,10,-2.07919966803001,-6.52392335141108,-1.99920849929592
"2022_Q1",80,94,"mean",50,0.6236,"AUD",2,100000,10,-1.45859822162076,-0.932411714258339,-2.58899415611048
"2022_Q3",80,94,"mean",50,0.6236,"AUD",2,100000,10,-3.7773120691695,0,-4.0431660052836
"2022_Q4",80,94,"mean",50,0.6236,"AUD",2,100000,10,-1.55092155395502,-0.903560010211126,-1.02783976271808
"2023_Q2",80,94,"mean",50,0.6236,"AUD",2,100000,10,-0.229945137484985,-2.36766245787144,-2.70208912690556
"2023_Q4",80,94,"mean",50,0.6236,"AUD",2,100000,10,0,-4.0924879887415,0
"2024_Q1",80,94,"mean",50,0.6236,"AUD",2,100000,10,-5.38156485865406,0.77539115951331,-5.75728764318545
"2024_Q2",80,94,"mean",50,0.6236,"AUD",2,100000,10,1.58284895258952,-5.56429890360802,-2.53441113037013
"2022_Q1",68,86,"mean",78,0.46737,"AUD",2,100000,10,0,-2.74151391481264,0
"2022_Q3",68,86,"mean",78,0.46737,"AUD",2,100000,10,-2.10519132360892,-0.292175812278957,-2.07725323080192
"2022_Q4",68,86,"mean",78,0.46737,"AUD",2,100000,10,-3.73034935639235,0,-4.04063289478135
"2023_Q2",68,86,"mean",78,0.46737,"AUD",2,100000,10,-0.414447395267609,-3.72486864541084,-0.514799161779018
"2023_Q4",68,86,"mean",78,0.46737,"AUD",2,100000,10,0,-4.86063474843068,0
"2024_Q1",68,86,"mean",78,0.46737,"AUD",2,100000,10,-5.13297353538321,0,-5.14186636847505
"2024_Q2",68,86,"mean",78,0.46737,"AUD",2,100000,10,0.944065371709137,-5.53769404962221,1.09943841153397
"2022_Q1",63,86,"mean",73,0.45818,"AUD",2,100000,10,0,-3.31746096218954,0
"2022_Q3",63,86,"mean",73,0.45818,"AUD",2,100000,10,-1.49270175343979,-1.12512455109524,-1.49270175343979
"2022_Q4",63,86,"mean",73,0.45818,"AUD",2,100000,10,-3.57548297946798,0,-3.74008701624916
"2023_Q2",63,86,"mean",73,0.45818,"AUD",2,100000,10,-0.536860956849728,-3.53415664840205,-0.654733966591253
"2023_Q4",63,86,"mean",73,0.45818,"AUD",2,100000,10,0,-4.473881077284,0
"2024_Q1",63,86,"mean",73,0.45818,"AUD",2,100000,10,-5.54012065247166,0,-5.71195227084523
"2024_Q2",63,86,"mean",73,0.45818,"AUD",2,100000,10,2.52796061427047,-5.80246570439744,2.71904921904931
"2022_Q1",62,66,"mean",69,0.37345,"AUD",2,100000,10,0,-5.51317288717335,0
"2022_Q3",62,66,"mean",69,0.37345,"AUD",2,100000,10,-2.77892051052641,-0.596601472557518,-2.76596016689022
"2022_Q4",62,66,"mean",69,0.37345,"AUD",2,100000,10,-0.316154031722026,-3.48359731782007,-0.394980412530662
"2023_Q2",62,66,"mean",69,0.37345,"AUD",2,100000,10,-0.573966633612302,-3.84466204711244,-0.644963322412721
"2023_Q4",62,66,"mean",69,0.37345,"AUD",2,100000,10,0,-5.47745417735358,0
"2024_Q1",62,66,"mean",69,0.37345,"AUD",2,100000,10,-6.41804560474353,3.44273795033255,-6.54237540006163
"2024_Q2",62,66,"mean",69,0.37345,"AUD",2,100000,10,-0.837742207280202,-3.97860017253154,-1.58258016976037
"2022_Q1",55,75,"mean",81,0.42472,"AUD",2,100000,10,0.0791223396392717,-5.59631616541649,0.109300072647987
"2022_Q3",55,75,"mean",81,0.42472,"AUD",2,100000,10,-3.40146845573133,0,-3.40146845573133
"2022_Q4",55,75,"mean",81,0.42472,"AUD",2,100000,10,-4.40771528262371,0,-4.26667740807166
"2023_Q2",55,75,"mean",81,0.42472,"AUD",2,100000,10,-0.323449172141196,-4.4461902953601,-0.319701319029584
"2023_Q4",55,75,"mean",81,0.42472,"AUD",2,100000,10,2.08212150243776,-5.93463619375178,2.08212150243776
"2024_Q1",55,75,"mean",81,0.42472,"AUD",2,100000,10,-6.46558571276905,4.64982510747425,-6.4739967919725
"2024_Q2",55,75,"mean",81,0.42472,"AUD",2,100000,10,-1.4996156058283,-2.97141860273289,-2.17799594140672
"2022_Q1",97,92,"mean",57,0.25116,"AUD",2,100000,10,-1.0521577298513,-0.82252852436124,-1.0521577298513
"2022_Q3",97,92,"mean",57,0.25116,"AUD",2,100000,10,-2.21240993064365,0,-2.21240993064365
"2022_Q4",97,92,"mean",57,0.25116,"AUD",2,100000,10,0.653453624727323,-4.3054143294231,0.645959482037437
"2023_Q2",97,92,"mean",57,0.25116,"AUD",2,100000,10,-1.4707219852641,-0.410105478974373,-1.4516940275204
"2023_Q4",97,92,"mean",57,0.25116,"AUD",2,100000,10,2.67200472838581,-5.10251159496319,1.69757890637663
"2024_Q1",97,92,"mean",57,0.25116,"AUD",2,100000,10,-4.31036648937768,0,-4.29394424172771
"2024_Q2",97,92,"mean",57,0.25116,"AUD",2,100000,10,-1.71007483865264,-1.22182944711224,-1.66154150597125
"2022_Q1",98,95,"mean",56,0.24615,"AUD",2,100000,10,-1.82510203099882,-0.117215371868604,-1.82510203099882
"2022_Q3",98,95,"mean",56,0.24615,"AUD",2,100000,10,-2.3631440733037,0,-2.3631440733037
"2022_Q4",98,95,"mean",56,0.24615,"AUD",2,100000,10,0.330835789059374,-3.83210149874746,0
"2023_Q2",98,95,"mean",56,0.24615,"AUD",2,100000,10,-2.54620176294696,0,-2.72573850249457
"2023_Q4",98,95,"mean",56,0.24615,"AUD",2,100000,10,7.68526811330209,-5.43507678994299,6.42335845535245
"2024_Q1",98,95,"mean",56,0.24615,"AUD",2,100000,10,-3.06461622327764,0,-3.04432715945766
"2024_Q2",98,95,"mean",56,0.24615,"AUD",2,100000,10,0,-2.95783268821531,0
"2022_Q1",73,93,"mean",54,0.25686,"AUD",2,100000,10,-1.71292650119626,-0.810284886965316,-1.71292650119626
"2022_Q3",73,93,"mean",54,0.25686,"AUD",2,100000,10,-3.4681373764634,0,-3.4681373764634
"2022_Q4",73,93,"mean",54,0.25686,"AUD",2,100000,10,-1.99171632387173,-0.541401068703217,-1.8925661156878
"2023_Q2",73,93,"mean",54,0.25686,"AUD",2,100000,10,-0.486567031917249,-2.88604035072162,-0.413138941147844
"2023_Q4",73,93,"mean",54,0.25686,"AUD",2,100000,10,0,-4.70762272517387,0
"2024_Q1",73,93,"mean",54,0.25686,"AUD",2,100000,10,-4.91703166616542,0,-4.93041518196358
"2024_Q2",73,93,"mean",54,0.25686,"AUD",2,100000,10,5.06753336337661,-6.07840157385922,3.02676029874097
"2022_Q1",65,100,"mean",47,0.24015,"AUD",2,100000,10,-0.299235409667547,-2.5868483170906,-0.277156145953315
"2022_Q3",65,100,"mean",47,0.24015,"AUD",2,100000,10,-2.53198211472557,0,-2.51788325075417
"2022_Q4",65,100,"mean",47,0.24015,"AUD",2,100000,10,-3.35631433978578,0,-3.45928376547731
"2023_Q2",65,100,"mean",47,0.24015,"AUD",2,100000,10,-0.336334382316723,-3.2496978551267,-0.669590073300526
"2023_Q4",65,100,"mean",47,0.24015,"AUD",2,100000,10,0,-4.76782775940455,0
"2024_Q1",65,100,"mean",47,0.24015,"AUD",2,100000,10,-4.89168405301425,0,-4.92122483801388
"2024_Q2",65,100,"mean",47,0.24015,"AUD",2,100000,10,0.660055335206788,-5.51749628227351,0
"2022_Q1",45,87,"mean",64,0.17752,"AUD",2,100000,10,0.492611006917711,-5.71462759133403,0.492611006917711
"2022_Q3",45,87,"mean",64,0.17752,"AUD",2,100000,10,-4.11864036245618,0,-4.11864036245618
"2022_Q4",45,87,"mean",64,0.17752,"AUD",2,100000,10,-3.85137315505505,0,-3.92087297399417
"2023_Q2",45,87,"mean",64,0.17752,"AUD",2,100000,10,-0.64472209514037,-4.5846316015796,-0.640870734377158
"2023_Q4",45,87,"mean",64,0.17752,"AUD",2,100000,10,1.92358217681454,-5.66213442571053,1.92358217681454
"2024_Q1",45,87,"mean",64,0.17752,"AUD",2,100000,10,-6.30256124704292,2.96974108151317,-6.29381661267223
"2024_Q2",45,87,"mean",64,0.17752,"AUD",2,100000,10,-0.149798262380502,-4.61331032526049,-0.326812778616643
"2022_Q1",86,96,"mean",40,0.04949,"AUD",2,100000,10,-2.68917515721334,-0.0219759208916302,-2.66779549953253
"2022_Q3",86,96,"mean",40,0.04949,"AUD",2,100000,10,-2.22697191204233,0,-2.19724262075976
"2022_Q4",86,96,"mean",40,0.04949,"AUD",2,100000,10,0,-4.43277726971534,0
"2023_Q2",86,96,"mean",40,0.04949,"AUD",2,100000,10,-0.811126463825045,-1.16887549026787,-0.909375242147008
"2023_Q4",86,96,"mean",40,0.04949,"AUD",2,100000,10,4.32636889483615,-4.94392758366855,4.32636889483615
"2024_Q1",86,96,"mean",40,0.04949,"AUD",2,100000,10,-4.88701296134703,0,-4.88701296134703
"2024_Q2",86,96,"mean",40,0.04949,"AUD",2,100000,10,-3.37713876693176,-0.0100068691529577,-3.35652130378877
"2022_Q1",100,91,"mean",57,0.31076,"AUD",2,100000,10,-0.853033033742234,-0.833204294228169,-0.853033033742234
"2022_Q3",100,91,"mean",57,0.31076,"AUD",2,100000,10,-2.28370179624521,0,-2.26874564875207
"2022_Q4",100,91,"mean",57,0.31076,"AUD",2,100000,10,3.95345640017773,-5.20368591576372,3.09206597659043
"2023_Q2",100,91,"mean",57,0.31076,"AUD",2,100000,10,-2.37571172950955,0,-2.4096105680399
"2023_Q4",100,91,"mean",57,0.31076,"AUD",2,100000,10,1.55233647908156,-4.83820341864961,1.06788148058186
"2024_Q1",100,91,"mean",57,0.31076,"AUD",2,100000,10,-4.23148569625054,0,-4.23481021456861
"2024_Q2",100,91,"mean",57,0.31076,"AUD",2,100000,10,0,-2.7002181643171,0
"2022_Q1",96,96,"mean",56,0.33166,"AUD",2,100000,10,-0.896078188018737,-1.07874145963654,-0.896078188018737
"2022_Q3",96,96,"mean",56,0.33166,"AUD",2,100000,10,-1.56968213383176,0,-1.55349434649058
"2022_Q4",96,96,"mean",56,0.33166,"AUD",2,100000,10,5.37959528822219,-5.50017553451953,4.33868996981151
"2023_Q2",96,96,"mean",56,0.33166,"AUD",2,100000,10,-2.56802332518065,0,-2.88141941889235
"2023_Q4",96,96,"mean",56,0.33166,"AUD",2,100000,10,4.51084745385902,-5.28264618414991,2.94169625960875
"2024_Q1",96,96,"mean",56,0.33166,"AUD",2,100000,10,-4.05946409584972,0,-4.09373925931608
"2024_Q2",96,96,"mean",56,0.33166,"AUD",2,100000,10,-0.320235939234173,-2.14220428275126,-0.320235939234173
"2022_Q1",97,96,"mean",57,0.33471,"AUD",2,100000,10,-2.35913232979315,0,-2.35913232979315
"2022_Q3",97,96,"mean",57,0.33471,"AUD",2,100000,10,-1.98309285214466,0,-1.98309285214466
"2022_Q4",97,96,"mean",57,0.33471,"AUD",2,100000,10,0.393872329715978,-3.85880417814555,0.0490289488793344
"2023_Q2",97,96,"mean",57,0.33471,"AUD",2,100000,10,-2.68843350983119,0,-2.74026626273689
"2023_Q4",97,96,"mean",57,0.33471,"AUD",2,100000,10,7.53322320790393,-5.48545588420693,6.18899850623618
"2024_Q1",97,96,"mean",57,0.33471,"AUD",2,100000,10,-3.22850552066837,0,-3.25398105850865
"2024_Q2",97,96,"mean",57,0.33471,"AUD",2,100000,10,0,-2.54512331368717,0
"2022_Q1",97,94,"mean",56,0.33825,"AUD",2,100000,10,-1.05994639485846,-0.66967379555296,-1.05994639485846
"2022_Q3",97,94,"mean",56,0.33825,"AUD",2,100000,10,-2.19143499197224,0,-2.19143499197224
"2022_Q4",97,94,"mean",56,0.33825,"AUD",2,100000,10,5.97201229325057,-5.43884783335969,4.87257471749118
"2023_Q2",97,94,"mean",56,0.33825,"AUD",2,100000,10,-2.24214553097604,0,-2.68091923023633
"2023_Q4",97,94,"mean",56,0.33825,"AUD",2,100000,10,3.88695352881847,-5.23589444127037,2.48983423688415
"2024_Q1",97,94,"mean",56,0.33825,"AUD",2,100000,10,-4.30713459609501,0,-4.32821029454436
"2024_Q2",97,94,"mean",56,0.33825,"AUD",2,100000,10,-0.445402304998315,-2.07350414158655,-0.404935836882244
"2022_Q1",97,96,"mean",56,0.33968,"AUD",2,100000,10,-2.35913232979315,0,-2.35913232979315
"2022_Q3",97,96,"mean",56,0.33968,"AUD",2,100000,10,-1.98309285214466,0,-1.98309285214466
"2022_Q4",97,96,"mean",56,0.33968,"AUD",2,100000,10,0.393872329715978,-3.85880417814555,0.0490289488793344
"2023_Q2",97,96,"mean",56,0.33968,"AUD",2,100000,10,-2.68843350983119,0,-3.09880711824922
"2023_Q4",97,96,"mean",56,0.33968,"AUD",2,100000,10,7.53322320790393,-5.48545588420693,5.81421449488628
"2024_Q1",97,96,"mean",56,0.33968,"AUD",2,100000,10,-3.22850552066837,0,-3.27346331344651
"2024_Q2",97,96,"mean",56,0.33968,"AUD",2,100000,10,0,-2.54512331368717,0
"2022_Q1",98,96,"median",47,0.33708,"AUD",2,100000,10,-3.01527019388435,0,-3.01527019388435
"2022_Q3",98,96,"median",47,0.33708,"AUD",2,100000,10,-1.75328915430141,-0.130263481711631,-1.75328915430141
"2022_Q4",98,96,"median",47,0.33708,"AUD",2,100000,10,11.5570849726047,-5.91324908026241,8.48761081423436
"2023_Q2",98,96,"median",47,0.33708,"AUD",2,100000,10,-2.87118770585388,-0.319448221599579,-3.11976245231852
"2023_Q4",98,96,"median",47,0.33708,"AUD",2,100000,10,0.0438556944462965,-4.4572219377364,0
"2024_Q1",98,96,"median",47,0.33708,"AUD",2,100000,10,-3.04678581768768,0,-3.08422082233034
"2024_Q2",98,96,"median",47,0.33708,"AUD",2,100000,10,-1.56151445121292,-1.89977912884184,-1.56151445121292
"2022_Q1",91,97,"median",47,0.34809,"AUD",2,100000,10,-2.95117026650173,0,-2.99401581537663
"2022_Q3",91,97,"median",47,0.34809,"AUD",2,100000,10,-3.54879535869932,0.0263921880194447,-3.54879535869932
"2022_Q4",91,97,"median",47,0.34809,"AUD",2,100000,10,5.68923913983566,-5.75888852500143,4.86078586754345
"2023_Q2",91,97,"median",47,0.34809,"AUD",2,100000,10,-1.17146035663098,-2.47569469278256,-1.71746734556975
"2023_Q4",91,97,"median",47,0.34809,"AUD",2,100000,10,0,-4.1771853234513,0
"2024_Q1",91,97,"median",47,0.34809,"AUD",2,100000,10,-4.94877906081096,0,-4.9956416651777
"2024_Q2",91,97,"median",47,0.34809,"AUD",2,100000,10,-3.55433299169426,-0.623727556232707,-3.55433299169426
"2022_Q1",97,97,"median",42,0.21852,"AUD",2,100000,10,-2.96504266983023,0,-2.93373067714951
"2022_Q3",97,97,"median",42,0.21852,"AUD",2,100000,10,-1.73724980272671,-0.281561716964152,-1.73724980272671
"2022_Q4",97,97,"median",42,0.21852,"AUD",2,100000,10,5.63102407483244,-5.62645000064621,5.23371773392849
"2023_Q2",97,97,"median",42,0.21852,"AUD",2,100000,10,-2.90459127029313,-0.624014441419082,-3.00998152019396
"2023_Q4",97,97,"median",42,0.21852,"AUD",2,100000,10,0.22357605011216,-4.54937772506728,0.232934628186618
"2024_Q1",97,97,"median",42,0.21852,"AUD",2,100000,10,-3.37542191670529,0,-3.38512326344748
"2024_Q2",97,97,"median",42,0.21852,"AUD",2,100000,10,-1.91344759300267,-1.40141214661955,-1.91344759300267
"2022_Q1",17,100,"median",52,0.28066,"AUD",2,100000,10,-4.99714311209741,-2.7190900478513,-4.99714311209741
"2022_Q3",17,100,"median",52,0.28066,"AUD",2,100000,10,-5.70473886828565,-1.17161560341853,-5.67949147146753
"2022_Q4",17,100,"median",52,0.28066,"AUD",2,100000,10,-5.79476076244821,0,-5.89044670715058
"2023_Q2",17,100,"median",52,0.28066,"AUD",2,100000,10,-4.75991176713012,-2.76950899623326,-5.00932108210218
"2023_Q4",17,100,"median",52,0.28066,"AUD",2,100000,10,-2.49005077876324,-5.77383185701602,-2.58426130169465
"2024_Q1",17,100,"median",52,0.28066,"AUD",2,100000,10,-3.76878731408074,-4.81159143616555,-3.82032821344494
"2024_Q2",17,100,"median",52,0.28066,"AUD",2,100000,10,-0.887798477704858,-5.68837818406125,-1.74847860892317
"2022_Q1",87,95,"median",31,0.33567,"AUD",2,100000,10,-3.63592078757285,0,-4.10561253918567
"2022_Q3",87,95,"median",31,0.33567,"AUD",2,100000,10,-2.30051141305421,0,-2.84953838128267
"2022_Q4",87,95,"median",31,0.33567,"AUD",2,100000,10,1.66105689423973,-5.45149272331813,0.107527880774756
"2023_Q2",87,95,"median",31,0.33567,"AUD",2,100000,10,-2.06152308870643,-1.74188539551654,-4.18651756820463
"2023_Q4",87,95,"median",31,0.33567,"AUD",2,100000,10,0,-4.24556754400997,0
"2024_Q1",87,95,"median",31,0.33567,"AUD",2,100000,10,-5.51278597128083,2.0983313640296,-5.85312797523731
"2024_Q2",87,95,"median",31,0.33567,"AUD",2,100000,10,-3.897227088888,0,-4.12484248739069
"2022_Q1",100,83,"median",58,0.31849,"AUD",2,100000,10,-1.71270562590394,-1.17310842327407,-1.71270562590394
"2022_Q3",100,83,"median",58,0.31849,"AUD",2,100000,10,-3.43437356877976,0,-3.43437356877976
"2022_Q4",100,83,"median",58,0.31849,"AUD",2,100000,10,2.16078584875816,-5.46625715617753,1.91131727098664
"2023_Q2",100,83,"median",58,0.31849,"AUD",2,100000,10,-1.11506372685386,-2.16028527003856,-1.32743738771625
"2023_Q4",100,83,"median",58,0.31849,"AUD",2,100000,10,0,-3.98971392095995,0
"2024_Q1",100,83,"median",58,0.31849,"AUD",2,100000,10,-4.83130521875902,0,-4.85205002103327
"2024_Q2",100,83,"median",58,0.31849,"AUD",2,100000,10,-2.99258833597765,-0.990670772444849,-2.94362951987251
"2022_Q1",96,89,"mean",62,0.17705,"AUD",2,100000,10,-0.982259086234438,-0.991976587514245,-0.982259086234438
"2022_Q3",96,89,"mean",62,0.17705,"AUD",2,100000,10,-2.65400785981414,0,-2.63970381833122
"2022_Q4",96,89,"mean",62,0.17705,"AUD",2,100000,10,0,-3.7227329106372,0
"2023_Q2",96,89,"mean",62,0.17705,"AUD",2,100000,10,-0.803313170820272,-1.20894203473369,-0.803313170820272
"2023_Q4",96,89,"mean",62,0.17705,"AUD",2,100000,10,4.51872015210518,-5.05705326243594,4.62037935935748
"2024_Q1",96,89,"mean",62,0.17705,"AUD",2,100000,10,-4.65859247807935,0,-4.64388500539122
"2024_Q2",96,89,"mean",62,0.17705,"AUD",2,100000,10,-2.17114293274826,-1.23784965075371,-2.17114293274826
"2022_Q1",93,94,"median",55,0.35137,"AUD",2,100000,10,-2.84112447723174,0,-2.84112447723174
"2022_Q3",93,94,"median",55,0.35137,"AUD",2,100000,10,-3.96864881282352,1.03586347597459,-3.95649451030002
"2022_Q4",93,94,"median",55,0.35137,"AUD",2,100000,10,0.714487196268232,-5.42876750672803,0.703316305939373
"2023_Q2",93,94,"median",55,0.35137,"AUD",2,100000,10,-1.19481029581286,-2.21120084941478,-1.62774184258575
"2023_Q4",93,94,"median",55,0.35137,"AUD",2,100000,10,0,-4.28011157349066,0
"2024_Q1",93,94,"median",55,0.35137,"AUD",2,100000,10,-4.82563857360012,0,-4.82288731222856
"2024_Q2",93,94,"median",55,0.35137,"AUD",2,100000,10,-3.57731228008999,-0.537734890183417,-3.57731228008999
"2022_Q1",1,100,"mean",49,0.2771,"AUD",2,100000,10,-8.38707700481294,-7.39770238645314,-8.37306934757731
"2022_Q3",1,100,"mean",49,0.2771,"AUD",2,100000,10,-6.87831140007844,-7.95623081677976,-6.86549350172467
"2022_Q4",1,100,"mean",49,0.2771,"AUD",2,100000,10,-7.75067215537765,-7.56147470171665,-7.63287169785334
"2023_Q2",1,100,"mean",49,0.2771,"AUD",2,100000,10,-4.97060705233607,-8.35283036699216,-4.92055131746013
"2023_Q4",1,100,"mean",49,0.2771,"AUD",2,100000,10,-8.88265821215401,-7.92586513151721,-8.9561442729757
"2024_Q1",1,100,"mean",49,0.2771,"AUD",2,100000,10,-8.27409029490983,-7.54432780941752,-8.29198587329648
"2024_Q2",1,100,"mean",49,0.2771,"AUD",2,100000,10,-6.93691640989213,-8.40860411075402,-7.03197701764125
"2022_Q1",100,89,"mean",45,0.31457,"AUD",2,100000,10,-0.761418592892768,-1.15680070184125,-0.779864371123195
"2022_Q3",100,89,"mean",45,0.31457,"AUD",2,100000,10,-2.32988560066005,0,-2.32988560066006
